country_txt,date
Afghanistan,2014-04-08
India,2014-04-09
Pakistan,2014-04-10
Pakistan,2014-04-10
Afghanistan,2014-04-08
Iraq,2014-04-10
Iraq,2014-04-10
Iraq,2014-04-10
Iraq,2014-04-10
Iraq,2014-04-10
Iraq,2014-04-10
Iraq,2014-04-10
Colombia,2014-04-10
Russia,2014-04-10
Iraq,2014-04-10
Iraq,2014-04-10
Iraq,2014-04-10
Yemen,2014-04-10
India,2014-04-10
Indonesia,2014-04-10
Pakistan,2014-04-10
Pakistan,2014-04-10
India,2014-04-10
India,2014-04-10
Afghanistan,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
India,2014-04-10
United Kingdom,2014-04-10
India,2014-04-10
India,2014-04-10
Greece,2014-04-10
India,2014-04-10
Egypt,2014-04-10
Egypt,2014-04-10
Egypt,2014-04-10
Philippines,2014-04-10
Thailand,2014-04-10
Pakistan,2014-04-10
Israel,2014-04-10
Pakistan,2014-04-10
Pakistan,2014-04-10
India,2014-04-10
Pakistan,2014-04-10
Somalia,2014-04-10
Philippines,2014-04-10
Philippines,2014-04-10
Somalia,2014-04-10
Afghanistan,2014-04-11
Afghanistan,2014-04-10
Afghanistan,2014-04-10
Afghanistan,2014-04-10
Iraq,2014-04-11
Iraq,2014-04-11
Colombia,2014-04-11
Iraq,2014-04-11
Iraq,2014-04-11
Nigeria,2014-04-11
Libya,2014-04-11
Somalia,2014-04-11
Tunisia,2014-04-11
Syria,2014-04-09
Central African Republic,2014-04-11
Bahrain,2014-04-11
Egypt,2014-04-11
Pakistan,2014-04-11
Pakistan,2014-04-11
Pakistan,2014-04-11
Pakistan,2014-04-11
India,2014-04-11
India,2014-04-11
India,2014-04-11
Yemen,2014-04-11
Central African Republic,2014-04-11
Syria,2014-04-11
Pakistan,2014-04-11
Yemen,2014-04-11
Iraq,2014-04-11
Pakistan,2014-04-11
Philippines,2014-04-11
Pakistan,2014-04-11
Lebanon,2014-04-14
Libya,2014-04-12
Iraq,2014-04-12
Pakistan,2014-04-12
Afghanistan,2014-04-12
Afghanistan,2014-04-12
Iraq,2014-04-12
Iraq,2014-04-12
Iraq,2014-04-12
Iraq,2014-04-12
Iraq,2014-04-12
Iraq,2014-04-12
Iraq,2014-04-12
Yemen,2014-04-12
West Bank and Gaza Strip,2014-04-12
Pakistan,2014-04-12
Afghanistan,2014-04-12
India,2014-04-12
India,2014-04-12
India,2014-04-12
India,2014-04-12
India,2014-04-12
India,2014-04-12
Ukraine,2014-04-12
Yemen,2014-04-12
Yemen,2014-04-12
Ukraine,2014-04-12
Afghanistan,2014-04-12
Iraq,2014-04-12
Yemen,2014-04-12
Libya,2014-04-12
Afghanistan,2014-04-12
Ukraine,2014-04-12
Egypt,2014-04-12
Ukraine,2014-04-12
Ukraine,2014-04-12
Afghanistan,2014-04-12
Ukraine,2014-04-12
Ukraine,2014-04-12
Colombia,2014-04-13
Mali,2014-04-12
Somalia,2014-04-13
Somalia,2014-04-13
Cameroon,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Pakistan,2014-04-13
Pakistan,2014-04-13
Pakistan,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Yemen,2014-04-13
Iraq,2014-04-13
Iraq,2014-04-13
Yemen,2014-04-13
Afghanistan,2014-04-12
Afghanistan,2014-04-13
West Bank and Gaza Strip,2014-04-14
India,2014-04-13
India,2014-04-13
India,2014-04-13
India,2014-04-13
India,2014-04-13
Philippines,2014-04-13
Tanzania,2014-04-13
United States,2014-04-13
United States,2014-04-13
Yemen,2014-04-13
Philippines,2014-04-13
Afghanistan,2014-04-13
Syria,2014-04-13
Syria,2014-04-13
Syria,2014-04-13
Syria,2014-04-13
Ukraine,2014-04-13
Philippines,2014-04-13
Thailand,2014-04-13
Ukraine,2014-04-13
Afghanistan,2014-04-14
Greece,2014-04-13
Ukraine,2014-04-13
Ukraine,2014-04-13
Peru,2014-04-13
Ukraine,2014-04-13
Somalia,2014-04-15
Somalia,2014-04-15
Libya,2014-04-14
Nigeria,2014-04-14
Iraq,2014-04-14
Iraq,2014-04-14
Afghanistan,2014-04-14
South Sudan,2014-04-14
Iraq,2014-04-14
Iraq,2014-04-14
Iraq,2014-04-14
Iraq,2014-04-14
Iraq,2014-04-14
Iraq,2014-04-14
Iraq,2014-04-14
Pakistan,2014-04-14
Pakistan,2014-04-14
Afghanistan,2014-04-14
Afghanistan,2014-04-14
Afghanistan,2014-04-14
Pakistan,2014-04-14
Pakistan,2014-04-14
Afghanistan,2014-04-14
Syria,2014-04-14
Egypt,2014-04-14
Syria,2014-04-14
India,2014-04-14
Philippines,2014-04-14
Colombia,2014-04-14
Israel,2014-04-14
Democratic Republic of the Congo,2014-04-14
Pakistan,2014-04-14
South Africa,2014-03-13
Ukraine,2014-04-14
Afghanistan,2014-04-14
Saudi Arabia,2014-04-14
Democratic Republic of the Congo,2014-04-14
Nigeria,2014-04-14
India,2014-04-14
Thailand,2014-04-14
Nigeria,2014-04-14
Philippines,2014-04-14
Ukraine,2014-04-14
Ukraine,2014-04-14
Ukraine,2014-04-14
Pakistan,2014-04-14
Somalia,2014-04-15
Libya,2014-04-15
Libya,2014-04-15
Libya,2014-04-15
Libya,2014-04-15
Nigeria,2014-04-15
Afghanistan,2014-04-15
Colombia,2014-04-15
Colombia,2014-04-15
Pakistan,2014-04-15
Yemen,2014-04-15
Iraq,2014-04-15
Iraq,2014-04-15
Iraq,2014-04-15
Iraq,2014-04-15
Iraq,2014-04-15
Iraq,2014-04-15
Iraq,2014-04-15
Iraq,2014-04-15
Iraq,2014-04-15
Iraq,2014-04-15
Egypt,2014-04-15
Egypt,2014-04-15
Afghanistan,2014-04-15
Pakistan,2014-04-15
Afghanistan,2014-04-15
India,2014-04-15
India,2014-04-15
India,2014-04-15
Bangladesh,2014-04-15
Ethiopia,2014-04-15
Pakistan,2014-04-15
Democratic Republic of the Congo,2014-04-15
Tanzania,2014-04-15
Pakistan,2014-04-15
Nigeria,2014-04-15
Turkey,2014-04-15
India,2014-04-15
India,2014-04-15
Syria,2014-04-15
Syria,2014-04-15
Afghanistan,2014-04-15
Libya,2014-04-15
South Sudan,2014-04-15
South Sudan,2014-04-15
Nigeria,2014-04-15
Jamaica,2014-04-15
Afghanistan,2014-04-15
Afghanistan,2014-04-15
Afghanistan,2014-04-15
Afghanistan,2014-04-15
Syria,2014-04-15
Ukraine,2014-04-15
Ukraine,2014-04-15
Philippines,2014-04-15
Afghanistan,2014-04-15
Pakistan,2014-04-15
Ukraine,2014-04-15
Ukraine,2014-04-15
Somalia,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Colombia,2014-04-16
Colombia,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Afghanistan,2014-04-16
Afghanistan,2014-04-16
Egypt,2014-04-16
Yemen,2014-04-16
Afghanistan,2014-04-16
Bangladesh,2014-04-16
West Bank and Gaza Strip,2014-04-16
Pakistan,2014-04-16
India,2014-04-16
India,2014-04-16
Pakistan,2014-04-16
Pakistan,2014-04-16
Pakistan,2014-04-16
Central African Republic,2014-04-16
Ukraine,2014-04-16
Ukraine,2014-04-16
Pakistan,2014-04-17
Afghanistan,2014-04-16
Pakistan,2014-04-15
Greece,2014-04-16
Colombia,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Iraq,2014-04-16
Pakistan,2014-04-16
Pakistan,2014-04-16
Iceland,2014-04-16
Nigeria,2014-04-16
Iraq,2014-04-17
Libya,2014-04-17
Libya,2014-04-17
Libya,2014-04-17
Libya,2014-04-17
Iraq,2014-04-17
Iraq,2014-04-17
Iraq,2014-04-17
Iraq,2014-04-17
Iraq,2014-04-17
Iraq,2014-04-17
Iraq,2014-04-17
Iraq,2014-04-17
Iraq,2014-04-17
Iraq,2014-04-17
Afghanistan,2014-04-17
Yemen,2014-04-17
Yemen,2014-04-17
Pakistan,2014-04-17
India,2014-04-17
Greece,2014-04-17
India,2014-04-17
India,2014-04-17
India,2014-04-17
India,2014-04-17
India,2014-04-17
India,2014-04-17
India,2014-04-17
India,2014-04-17
India,2014-04-17
India,2014-04-17
Pakistan,2014-04-17
Yemen,2014-04-17
Ireland,2014-04-17
Ireland,2014-04-17
Russia,2014-04-17
Thailand,2014-04-17
Nigeria,2014-04-17
Nigeria,2014-04-17
Pakistan,2014-04-17
Bangladesh,2014-04-17
Turkey,2014-04-17
Libya,2014-04-17
Ukraine,2014-04-17
Ukraine,2014-04-17
Iraq,2014-04-17
United Kingdom,2014-04-17
Pakistan,2014-04-18
Afghanistan,2014-04-18
South Sudan,2014-04-17
Iraq,2014-04-18
Iraq,2014-04-18
Iraq,2014-04-18
Iraq,2014-04-18
Iraq,2014-04-18
Iraq,2014-04-18
Iraq,2014-04-18
Iraq,2014-04-18
Iraq,2014-04-18
Iraq,2014-04-18
Egypt,2014-04-18
Egypt,2014-04-18
Iraq,2014-04-18
Pakistan,2014-04-18
Pakistan,2014-04-18
Yemen,2014-04-18
Tunisia,2014-04-18
Syria,2014-04-18
Pakistan,2014-04-18
India,2014-04-18
India,2014-04-18
Central African Republic,2014-04-18
Ukraine,2014-04-25
Pakistan,2014-04-17
Afghanistan,2014-04-18
Pakistan,2014-04-18
India,2014-04-18
Pakistan,2014-04-18
India,2014-04-18
India,2014-04-18
Libya,2014-04-18
India,2014-04-19
Ukraine,2014-04-17
Pakistan,2014-04-19
Pakistan,2014-04-19
Pakistan,2014-04-19
Pakistan,2014-04-19
Pakistan,2014-04-19
Somalia,2014-04-19
Algeria,2014-04-19
Bahrain,2014-04-19
Bahrain,2014-04-19
Iraq,2014-04-19
Iraq,2014-04-19
Iraq,2014-04-19
Iraq,2014-04-19
Iraq,2014-04-19
Iraq,2014-04-19
Syria,2014-04-19
Syria,2014-04-19
Afghanistan,2014-04-19
Yemen,2014-04-19
Israel,2014-04-19
Afghanistan,2014-04-19
Iraq,2014-04-19
Iraq,2014-04-19
Iraq,2014-04-19
Iraq,2014-04-19
Iraq,2014-04-19
Colombia,2014-04-19
India,2014-04-19
Pakistan,2014-04-20
Nigeria,2014-04-20
Nigeria,2014-04-20
Nigeria,2014-04-20
Nigeria,2014-04-20
Somalia,2014-04-20
Libya,2014-04-20
Iraq,2014-04-20
Iraq,2014-04-20
Iraq,2014-04-20
Iraq,2014-04-20
Iraq,2014-04-20
Iraq,2014-04-20
Iraq,2014-04-20
Iraq,2014-04-20
Egypt,2014-04-20
Afghanistan,2014-04-19
Afghanistan,2014-04-20
Iraq,2014-04-20
Iraq,2014-04-20
Pakistan,2014-04-20
Pakistan,2014-04-20
India,2014-04-20
Pakistan,2014-04-20
Ukraine,2014-04-20
Pakistan,2014-04-20
Ireland,2014-04-20
India,2014-04-20
Central African Republic,2014-04-20
Thailand,2014-04-20
Pakistan,2014-04-20
Cameroon,2014-04-20
India,2014-04-20
Pakistan,2014-04-21
Pakistan,2014-04-21
Pakistan,2014-04-21
Pakistan,2014-04-21
Pakistan,2014-04-21
Pakistan,2014-04-21
Pakistan,2014-04-21
Pakistan,2014-04-21
Nigeria,2014-04-21
Yemen,2014-04-21
Yemen,2014-04-21
Yemen,2014-04-21
Somalia,2014-04-21
Somalia,2014-04-21
Somalia,2014-04-21
Somalia,2014-04-21
Libya,2014-04-21
Afghanistan,2014-04-21
Afghanistan,2014-04-21
Iraq,2014-04-21
Iraq,2014-04-21
Iraq,2014-04-21
Iraq,2014-04-21
Iraq,2014-04-21
Iraq,2014-04-21
Iraq,2014-04-21
Pakistan,2014-04-21
India,2014-04-21
India,2014-04-21
India,2014-04-21
West Bank and Gaza Strip,2014-04-21
Israel,2014-04-21
Philippines,2014-04-21
Ukraine,2014-04-21
Pakistan,2014-04-21
Thailand,2014-04-21
India,2014-04-21
Afghanistan,2014-04-21
Iraq,2014-04-21
Iraq,2014-04-21
Iraq,2014-04-21
Ukraine,2014-04-21
Thailand,2014-04-21
Peru,2014-04-21
Pakistan,2014-04-22
Pakistan,2014-04-22
Pakistan,2014-04-22
Afghanistan,2014-04-22
Afghanistan,2014-04-22
Iraq,2014-04-16
Nigeria,2014-04-22
Yemen,2014-04-22
Somalia,2014-04-22
Somalia,2014-04-22
Afghanistan,2014-04-22
Afghanistan,2014-04-22
Iraq,2014-04-22
Libya,2014-04-22
Nigeria,2014-04-22
Iraq,2014-04-22
Iraq,2014-04-22
Iraq,2014-04-22
Iraq,2014-04-22
Iraq,2014-04-22
Iraq,2014-04-22
Iraq,2014-04-22
Iraq,2014-04-21
Iraq,2014-04-21
Afghanistan,2014-04-22
Pakistan,2014-04-22
Colombia,2014-04-22
Pakistan,2014-04-22
Pakistan,2014-04-22
Pakistan,2014-04-22
Peru,2014-04-22
Nigeria,2014-04-22
Thailand,2014-04-23
Colombia,2014-04-22
India,2014-04-22
Thailand,2014-04-22
Pakistan,2014-04-22
Pakistan,2014-04-22
Ukraine,2014-04-22
Ukraine,2014-04-22
Afghanistan,2014-04-22
Afghanistan,2014-04-22
Egypt,2014-04-22
India,2014-04-22
Ukraine,2014-04-22
Ukraine,2014-04-22
India,2014-04-22
Pakistan,2014-04-23
Pakistan,2014-04-23
Pakistan,2014-04-23
Pakistan,2014-04-21
Yemen,2014-04-23
Kenya,2014-04-23
Kenya,2014-04-23
Afghanistan,2014-04-23
Afghanistan,2014-04-23
Afghanistan,2014-04-22
Afghanistan,2014-04-23
Iraq,2014-04-23
Egypt,2014-04-23
Iraq,2014-04-23
Iraq,2014-04-23
Iraq,2014-04-23
Iraq,2014-04-23
Iraq,2014-04-23
Iraq,2014-04-23
Iraq,2014-04-23
Iraq,2014-04-23
Syria,2014-04-23
India,2014-04-23
India,2014-04-23
India,2014-04-23
Afghanistan,2014-04-23
Mali,2014-04-23
Sudan,2014-04-23
Afghanistan,2014-04-23
Thailand,2014-04-23
Philippines,2014-04-23
Iraq,2014-04-23
Iraq,2014-04-23
Iraq,2014-04-23
Lebanon,2014-04-23
Lebanon,2014-04-23
Lebanon,2014-04-23
Pakistan,2014-04-24
Yemen,2014-04-24
Iraq,2014-04-24
Iraq,2014-04-24
Yemen,2014-04-24
Iraq,2014-04-24
Iraq,2014-04-24
Iraq,2014-04-24
Iraq,2014-04-24
Iraq,2014-04-24
Iraq,2014-04-24
Iraq,2014-04-24
Iraq,2014-04-24
Somalia,2014-04-24
Iraq,2014-04-24
Iraq,2014-04-24
Afghanistan,2014-04-24
Yemen,2014-04-24
India,2014-04-24
India,2014-04-24
United Kingdom,2014-04-24
Thailand,2014-04-24
Pakistan,2014-04-24
India,2014-04-24
India,2014-04-28
South Sudan,2014-04-24
West Bank and Gaza Strip,2014-04-24
West Bank and Gaza Strip,2014-04-24
West Bank and Gaza Strip,2014-04-24
Pakistan,2014-04-24
India,2014-04-24
Philippines,2014-04-24
Iraq,2014-04-24
Iraq,2014-04-24
Iraq,2014-04-24
Iraq,2014-04-24
Thailand,2014-04-24
Nigeria,2014-04-24
Yemen,2014-04-25
Afghanistan,2014-04-25
Pakistan,2014-04-25
Thailand,2014-04-25
Libya,2014-04-25
Iraq,2014-04-25
Iraq,2014-04-25
Iraq,2014-04-25
Iraq,2014-04-25
Iraq,2014-04-25
Iraq,2014-04-25
Iraq,2014-04-25
Ukraine,2014-04-25
Ukraine,2014-04-25
Sudan,2014-04-24
Pakistan,2014-04-25
Pakistan,2014-04-25
Pakistan,2014-04-25
Lebanon,2014-04-25
Somalia,2014-04-25
Pakistan,2014-04-25
Pakistan,2014-04-25
Russia,2014-04-25
Indonesia,2014-04-25
Pakistan,2014-04-25
Afghanistan,2014-04-25
Afghanistan,2014-04-25
Philippines,2014-04-25
Ukraine,2014-04-25
Philippines,2014-04-25
Yemen,2014-04-26
Central African Republic,2014-04-26
Central African Republic,2014-04-26
Libya,2014-04-26
Iraq,2014-04-25
Iraq,2014-04-26
Iraq,2014-04-26
Iraq,2014-04-26
Iraq,2014-04-26
Iraq,2014-04-26
Iraq,2014-04-25
Iraq,2014-04-26
Somalia,2014-04-26
Iraq,2014-04-26
Iraq,2014-04-26
Iraq,2014-04-26
Iraq,2014-04-26
Iraq,2014-04-26
Yemen,2014-04-26
India,2014-04-26
India,2014-04-26
Afghanistan,2014-04-26
Rwanda,2014-04-26
Lebanon,2014-04-26
Afghanistan,2014-04-26
Afghanistan,2014-04-25
Somalia,2014-04-26
Turkey,2014-04-26
Afghanistan,2014-04-26
Afghanistan,2014-04-26
Ukraine,2014-04-26
Ukraine,2014-04-26
Ukraine,2014-04-26
Pakistan,2014-04-27
Libya,2014-04-27
Iraq,2014-04-27
Iraq,2014-04-27
Iraq,2014-04-27
Iraq,2014-04-27
Iraq,2014-04-27
Iraq,2014-04-26
Iraq,2014-04-27
Iraq,2014-04-27
Iraq,2014-04-27
Iraq,2014-04-27
Iraq,2014-04-27
Iraq,2014-04-27
India,2014-04-27
India,2014-04-27
Pakistan,2014-04-27
Pakistan,2014-04-27
India,2014-04-27
Pakistan,2014-04-27
Pakistan,2014-04-27
Pakistan,2014-04-27
Pakistan,2014-04-27
Pakistan,2014-04-27
Bangladesh,2014-04-27
Libya,2014-04-27
Egypt,2014-04-27
Pakistan,2014-04-27
India,2014-04-27
Somalia,2014-04-27
Somalia,2014-04-27
Somalia,2014-04-27
Syria,2014-04-27
Syria,2014-04-27
Afghanistan,2014-04-27
China,2014-04-27
India,2014-04-27
India,2014-04-27
United States,2014-04-27
India,2014-04-27
Pakistan,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Iraq,2014-04-28
Pakistan,2014-04-28
Pakistan,2014-04-28
India,2014-04-28
Afghanistan,2014-04-27
Central African Republic,2014-04-28
Ukraine,2014-04-28
Ukraine,2014-04-28
Pakistan,2014-04-28
Ukraine,2014-04-28
Afghanistan,2014-04-28
Afghanistan,2014-04-27
Pakistan,2014-04-28
Pakistan,2014-04-28
Pakistan,2014-04-28
Pakistan,2014-04-28
Pakistan,2014-04-28
Colombia,2014-04-28
Afghanistan,2014-04-28
Afghanistan,2014-04-28
Pakistan,2014-04-28
Pakistan,2014-04-28
Pakistan,2014-04-28
Pakistan,2014-04-28
Ukraine,2014-04-28
Nigeria,2014-04-28
Ukraine,2014-04-28
Pakistan,2014-04-28
Ukraine,2014-04-28
Afghanistan,2014-04-28
India,2014-04-28
Yemen,2014-04-28
Yemen,2014-04-29
Yemen,2014-04-29
Yemen,2014-04-29
Thailand,2014-04-29
Thailand,2014-04-29
Libya,2014-04-29
Iraq,2014-04-29
Iraq,2014-04-29
Iraq,2014-04-29
Iraq,2014-04-29
Iraq,2014-04-29
Iraq,2014-04-29
Iraq,2014-04-29
Iraq,2014-04-30
Iraq,2014-04-29
Iraq,2014-04-29
Iraq,2014-04-30
Libya,2014-04-29
India,2014-04-29
Iraq,2014-04-29
Iraq,2014-04-29
Iraq,2014-04-29
Pakistan,2014-04-29
Yemen,2014-04-29
Philippines,2014-04-29
Pakistan,2014-04-29
Pakistan,2014-04-29
Afghanistan,2014-04-29
Afghanistan,2014-04-29
Philippines,2014-04-29
Pakistan,2014-04-29
India,2014-04-29
Philippines,2014-04-29
Afghanistan,2014-04-29
Bangladesh,2014-04-29
Greece,2014-04-29
Thailand,2014-04-28
Afghanistan,2014-04-29
Libya,2014-04-29
United Kingdom,2014-04-29
India,2014-04-29
Philippines,2014-04-29
Central African Republic,2014-04-29
Central African Republic,2014-04-29
Ukraine,2014-04-29
Mexico,2014-04-27
Afghanistan,2014-04-29
Paraguay,2014-04-29
Ukraine,2014-04-29
Ukraine,2014-04-29
Syria,2014-04-29
Pakistan,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Lebanon,2014-04-30
Syria,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
China,2014-04-30
Democratic Republic of the Congo,2014-04-30
Pakistan,2014-04-30
Iraq,2014-04-30
Iraq,2014-04-30
India,2014-04-30
Yemen,2014-04-30
Afghanistan,2014-04-30
Pakistan,2014-04-30
Ukraine,2014-04-30
Afghanistan,2014-04-30
Ukraine,2014-04-29
Afghanistan,2014-04-30
Afghanistan,2014-04-30
Afghanistan,2014-04-30
Libya,2014-04-30
Ukraine,2014-04-30
Pakistan,2014-04-30
Somalia,2014-04-30
Ukraine,2014-04-30
Pakistan,2014-04-30
India,2014-04-30
India,2014-05-01
India,2014-05-01
Nigeria,2014-05-01
Afghanistan,2014-05-01
Afghanistan,2014-05-01
Pakistan,2014-05-01
India,2014-05-01
United Kingdom,2014-05-01
India,2014-05-01
Yemen,2014-05-01
Philippines,2014-05-01
Philippines,2014-05-01
Yemen,2014-05-01
Pakistan,2014-05-01
Pakistan,2014-05-01
Pakistan,2014-05-01
Pakistan,2014-05-01
Pakistan,2014-05-01
Turkey,2014-05-01
India,2014-05-01
Afghanistan,2014-05-01
Iraq,2014-05-01
Philippines,2014-05-01
Somalia,2014-05-01
United Kingdom,2014-05-01
Iraq,2014-05-01
Iraq,2014-05-01
Iraq,2014-05-01
Iraq,2014-05-01
Iraq,2014-05-01
Iraq,2014-05-01
Iraq,2014-05-01
Iraq,2014-05-01
Yemen,2014-05-01
Somalia,2014-05-01
Somalia,2014-05-01
Pakistan,2014-05-01
Cameroon,2014-05-01
Philippines,2014-05-01
Iraq,2014-05-01
Nigeria,2014-05-01
Ukraine,2014-05-01
Central African Republic,2014-05-01
India,2014-05-01
Sudan,2014-05-01
Sudan,2014-05-01
Philippines,2014-04-30
India,2014-05-02
Afghanistan,2014-05-02
Egypt,2014-05-02
Egypt,2014-05-02
Egypt,2014-05-02
Egypt,2014-05-02
Philippines,2014-05-02
Iraq,2014-05-02
Iraq,2014-05-02
Yemen,2014-05-02
Somalia,2014-05-02
Pakistan,2014-05-02
Libya,2014-05-02
Colombia,2014-05-02
Colombia,2014-05-01
Syria,2014-05-02
Syria,2014-05-02
Libya,2014-05-02
Libya,2014-05-02
Afghanistan,2014-05-02
Mali,2014-05-02
Pakistan,2014-05-02
Pakistan,2014-05-02
Yemen,2014-05-02
West Bank and Gaza Strip,2014-05-02
Libya,2014-05-02
Ukraine,2014-05-02
Ukraine,2014-05-02
Philippines,2014-05-02
Libya,2014-05-02
Pakistan,2014-05-02
Pakistan,2014-05-02
Pakistan,2014-05-02
Afghanistan,2014-05-02
Ukraine,2014-05-02
Philippines,2014-05-02
Philippines,2014-05-02
Philippines,2014-05-02
Pakistan,2014-05-02
Israel,2014-05-02
Ukraine,2014-05-02
Pakistan,2014-05-02
Pakistan,2014-05-03
Libya,2014-05-03
Libya,2014-05-03
Libya,2014-05-03
Philippines,2014-05-03
Philippines,2014-05-03
Iraq,2014-05-03
Iraq,2014-05-03
Iraq,2014-05-03
Iraq,2014-05-03
Iraq,2014-05-03
Iraq,2014-05-03
Iraq,2014-05-03
Iraq,2014-05-03
Iraq,2014-05-03
Yemen,2014-05-03
Yemen,2014-05-03
Somalia,2014-05-03
Somalia,2014-05-03
Somalia,2014-05-03
Pakistan,2014-05-02
Iraq,2014-05-03
Iraq,2014-05-03
Iraq,2014-05-03
Afghanistan,2014-05-03
Afghanistan,2014-05-02
Afghanistan,2014-05-03
Afghanistan,2014-05-03
Kenya,2014-05-03
Philippines,2014-05-03
Kenya,2014-05-03
Pakistan,2014-05-03
Pakistan,2014-05-03
Afghanistan,2014-05-03
Afghanistan,2014-05-03
Afghanistan,2014-05-03
Iraq,2014-05-03
Pakistan,2014-05-03
India,2014-05-03
Nigeria,2014-05-03
Syria,2014-05-03
Syria,2014-05-03
Syria,2014-05-03
Pakistan,2014-05-03
Syria,2014-05-03
Afghanistan,2014-05-03
Sudan,2014-05-03
India,2014-05-03
Ukraine,2014-05-03
Ukraine,2014-05-03
Ukraine,2014-05-03
Iraq,2014-05-04
Iraq,2014-05-04
Iraq,2014-05-04
Iraq,2014-05-04
Iraq,2014-05-04
Iraq,2014-05-04
Iraq,2014-05-04
Yemen,2014-05-04
Somalia,2014-05-03
Pakistan,2014-05-04
Iraq,2014-05-04
Iraq,2014-05-04
Yemen,2014-05-04
Yemen,2014-05-04
Yemen,2014-05-04
Yemen,2014-05-04
Afghanistan,2014-05-04
Yemen,2014-05-04
Afghanistan,2014-05-03
Afghanistan,2014-05-03
Afghanistan,2014-05-04
Pakistan,2014-05-04
Libya,2014-05-04
Kenya,2014-05-04
Kenya,2014-05-04
Ukraine,2014-05-04
Yemen,2014-05-04
Pakistan,2014-05-04
Pakistan,2014-05-04
Pakistan,2014-05-04
Pakistan,2014-05-04
Pakistan,2014-05-04
Nigeria,2014-05-04
Afghanistan,2014-05-04
Philippines,2014-05-04
Philippines,2014-05-04
Lebanon,2014-05-04
Thailand,2014-05-04
Indonesia,2014-05-04
Egypt,2014-05-04
India,2014-05-04
India,2014-05-04
Ukraine,2014-05-04
Iraq,2014-05-05
Yemen,2014-05-05
Pakistan,2014-05-05
Yemen,2014-05-05
Yemen,2014-05-05
Pakistan,2014-05-04
Iraq,2014-05-05
Iraq,2014-05-05
Iraq,2014-05-05
Iraq,2014-05-05
Iraq,2014-05-05
Iraq,2014-05-05
Iraq,2014-05-05
Pakistan,2014-05-05
Afghanistan,2014-05-05
Afghanistan,2014-05-05
Afghanistan,2014-05-05
Afghanistan,2014-05-05
Afghanistan,2014-05-05
Afghanistan,2014-05-05
Afghanistan,2014-05-05
Pakistan,2014-05-05
Pakistan,2014-05-05
Philippines,2014-05-05
Philippines,2014-05-05
Cameroon,2014-05-05
Yemen,2014-05-05
Yemen,2014-05-05
Pakistan,2014-05-05
Kenya,2014-05-05
India,2014-05-05
Afghanistan,2014-05-06
Russia,2014-05-05
India,2014-05-05
Pakistan,2014-05-05
Pakistan,2014-05-05
Nigeria,2014-05-05
Bangladesh,2014-05-05
Tanzania,2014-05-05
India,2014-05-05
Libya,2014-05-05
Ukraine,2014-05-05
Afghanistan,2014-05-05
Afghanistan,2014-05-05
United States,2014-05-05
South Africa,2014-05-05
Ukraine,2014-05-05
Iraq,2014-05-06
Iraq,2014-05-06
Iraq,2014-05-06
Iraq,2014-05-06
Thailand,2014-05-06
Thailand,2014-05-06
Iraq,2014-05-06
Iraq,2014-05-06
India,2014-05-06
India,2014-05-06
Pakistan,2014-05-06
Pakistan,2014-05-06
China,2014-05-06
Iraq,2014-05-06
Iraq,2014-05-06
Iraq,2014-05-06
Iraq,2014-05-06
Iraq,2014-05-06
